Student_ID,Subject,Difficulty_Level,Midterm_Score,Final_Score,Quiz_Avg,Assignment_Completion_%,Attendance_%,Help_Seeking_Freq,Classroom_Behavior_Score,Submission_Punctuality,Performance
4717,DBMS,3,40.359106384326466,66.77890704316044,70.26791843112166,61.26594122005865,72.1557160713126,1,2.6548822167614325,On Time,Good
4718,DBMS,3,80.62590198878195,68.7862939135404,62.677736587877874,31.37540975862374,84.49730684261536,4,3.7615672099128568,On Time,Good
4719,DBMS,3,31.596650631932693,37.14194466482349,61.46202882161256,0.39060800534987333,83.326998309807,6,1.6791484896899092,On Time,Average
4720,DBMS,3,79.65638028616377,73.54193569254974,69.71917871978108,99.40494039573451,90.5468663425345,2,2.6989584792564925,On Time,Excellent
4721,DBMS,3,46.66930991344887,57.52497483755143,68.12311602224068,52.671268209363674,91.32820167595379,5,3.4327563419516753,On Time,Good
4722,DBMS,3,58.868060174172854,47.738643831410506,74.21866042509657,38.14626366679509,84.25209421224287,2,2.1751906822209195,On Time,Good
4723,DBMS,3,63.04256970873807,70.13541082562452,73.38193370207573,56.43108874888767,85.29725763146699,5,4.593844349467547,On Time,Good
4724,DBMS,3,54.381310784283514,48.91406703516914,74.47389284969505,66.61797298903839,98.10243555700158,3,4.760719769603767,On Time,Good
4725,DBMS,3,54.81863984306972,62.81014000868243,59.70545376360401,7.515226584492436,82.85672494375899,5,3.320081497091592,On Time,Good
4726,DBMS,3,42.87151720660334,35.73834971454819,64.08378283663286,1.6500765503851635,75.11515688763791,3,2.4277329858816943,On Time,Average
4727,DBMS,3,78.87671111528405,81.984394752106,74.13442279422632,90.36485416404989,74.08393686099728,3,4.854509421068149,On Time,Excellent
4728,DBMS,3,43.08644460205299,40.941779708619535,54.533124941455185,15.28632188118653,78.01951004102358,4,5.0,On Time,Average
4729,DBMS,3,32.97089031000987,34.67343741686776,55.165142529156924,2.428568486434678,76.98609213861076,5,2.2962996724148015,Late,Average
4730,DBMS,3,56.86924863703963,58.32007098273411,73.66039398858193,20.92228017775702,71.05578729682715,4,4.030810875892024,On Time,Good
4731,DBMS,3,39.21840418641399,71.20304100006288,61.180982827352246,85.15838795942743,87.38135770271472,7,3.1712020112720265,On Time,Good
4732,DBMS,3,40.63906199175687,50.27191242035727,68.39930214208947,43.061625680641356,97.6563116951182,5,4.00639392550841,On Time,Average
4733,DBMS,3,52.11251425267126,47.4578689792444,64.53125967969791,71.90523389432518,77.74982951429001,2,3.754464086939557,On Time,Good
4734,DBMS,3,51.28138554091007,64.70047884080353,64.40302329583336,78.17924467033873,80.580404654301,7,2.890158665028411,On Time,Good
4735,DBMS,3,47.834440174055054,72.8026490044434,62.31905253952071,49.78086671635897,89.97049904112015,4,3.707477700519792,On Time,Good
4736,DBMS,3,48.203939098255454,36.12176973806337,61.82636206555368,17.48430879404877,83.03058612816685,3,2.703672838788935,On Time,Average
4737,DBMS,3,39.02119132231905,28.0,51.40040522548192,23.655659368196154,70.94667861838741,5,3.326431691513572,On Time,Average
4738,DBMS,3,66.86591969079677,76.84730475169715,72.29943404273274,79.64399429810703,86.58102485028009,2,3.8045523742494196,On Time,Good
4739,DBMS,3,68.53941436385203,68.83181990736311,68.65131344720818,21.577614114071338,95.94973135218657,1,4.513006075125456,On Time,Good
4740,DBMS,3,39.06256421758651,46.18708504212677,66.07920800871668,23.721526883891528,76.11052009283057,2,3.2082846055643723,On Time,Average
4741,DBMS,3,68.47521527649774,72.43998095629006,74.83111006368775,94.47805091254693,90.77138225323073,4,3.6078224149006113,On Time,Good
4742,DBMS,3,63.20409165956341,88.0,73.59724667464724,68.96030611675705,80.3919218375212,1,4.66252265461787,On Time,Good
4743,DBMS,3,44.97033230264501,63.25693601360497,63.50793345203073,37.90131804002794,82.3928468323495,4,3.0640629550307352,On Time,Good
4744,DBMS,3,44.20644460277079,72.18501373508614,59.17721863572154,71.87975494276913,77.38235129770449,0,5.0,On Time,Good
4745,DBMS,3,46.09491920267842,64.51135940817605,64.08803287134909,84.36016789825005,77.44804193129333,4,3.0974688962219092,On Time,Good
4746,DBMS,3,39.471419235377255,57.72000437655931,60.631987661746166,13.74446474710467,94.929198068686,4,3.86148477255011,Late,Average
4747,DBMS,3,42.01006572579659,53.39586110930982,41.419131877537154,37.58206711446149,73.96362687789149,6,3.285859224207773,On Time,Average
4748,DBMS,3,51.13910485295437,50.36190774717676,62.4141068705746,46.683010558509345,100.0,3,3.385294318421028,On Time,Good
4749,DBMS,3,72.23605964488621,72.61590018305252,78.36226464671961,92.26848570384932,83.58208264796416,4,3.8994765947172594,On Time,Excellent
4750,DBMS,3,37.242618463508805,52.118312276549695,54.97861935131542,32.56985318292375,85.85587864484332,5,4.077195580101757,On Time,Average
4751,DBMS,3,66.01120535834575,77.44125199181862,82.13240558508606,99.38294021206423,100.0,3,4.260527437272139,On Time,Excellent
4752,DBMS,3,57.70119026199583,56.8807913643131,66.78458717936999,91.97775974006149,91.77658586298291,0,3.402751727195192,On Time,Good
4753,DBMS,3,35.36093935672568,47.48237500861205,53.96127735010205,4.1772822173043185,73.84855490091023,4,3.3847734997827903,Late,Average
4754,DBMS,3,53.45728225255776,61.876110406857705,63.50233630111958,29.119168198250243,89.03804801164172,4,3.7788854509465812,Late,Good
4755,DBMS,3,50.869092151555655,47.73420845172158,64.30006925576572,25.798923368773043,67.46405409764341,11,1.9903480702078726,On Time,Average
4756,DBMS,3,61.88314230653797,68.79814926449852,60.672603392122355,34.84496132105991,83.64992126777321,3,3.587970578732635,On Time,Good
4757,DBMS,3,37.54886547363724,65.37546298513628,65.07379573028729,95.55546342384751,93.75887236861759,2,4.574228634629678,On Time,Good
4758,DBMS,3,70.72306157022757,34.24902895133816,75.79304744391192,53.06548527283503,81.52326552994724,4,4.483953938205133,On Time,Good
4759,DBMS,3,36.68785447157395,57.79478139802262,64.14994418673638,67.06726903050408,66.37786692905959,7,3.3597523395193525,On Time,Average
4760,DBMS,3,54.94320218260536,47.31401184248739,55.264405716745145,53.71406817340514,83.48090949384117,3,3.735673535912428,On Time,Average
4761,DBMS,3,70.20478318371765,79.88221107198818,52.93999331249411,60.74068462786898,94.39196784479893,2,5.0,On Time,Good
4762,DBMS,3,66.9206454783866,84.25905057470644,81.30092911110941,74.97069440518462,73.71310635248241,3,3.735808275794564,On Time,Excellent
4763,DBMS,3,70.35811104669982,74.2251023827365,76.46632030517945,22.97906490826743,88.34331008214575,1,3.939810675133247,On Time,Good
4764,DBMS,3,76.8803516211863,71.69652096358762,74.28306525900126,95.79099790611866,90.4314266723741,2,3.461660864401926,On Time,Excellent
4765,DBMS,3,56.26550276356551,63.10467911976902,66.70536388872989,66.38995593435621,86.09201170672183,5,3.3724829607222975,On Time,Good
4766,DBMS,3,56.889703009218714,46.910396281961376,64.11255262904587,21.76624185485889,75.8431469331674,1,3.084397882535368,On Time,Average
4767,DBMS,3,39.066222991984645,62.57223092266239,65.9997599618843,38.63828087118077,97.90781786013915,3,3.1599061328094566,On Time,Good
4768,DBMS,3,37.805327735641804,41.956730458892,63.646116430149505,26.613073485084687,82.95145761464768,2,2.8031021990295253,On Time,Average
4769,DBMS,3,34.93442825673495,68.46862547828535,70.18459377932854,17.021939449698852,85.58350514162946,4,2.625731942857545,On Time,Good
4770,DBMS,3,36.6842196069009,55.529957115384875,77.26713115568234,60.022613170962025,90.94449417589101,1,4.708107914513127,On Time,Good
4771,DBMS,3,51.915248344576504,49.922716955238364,71.72689651016718,84.14294467916396,81.86804858577855,4,3.8198998500018067,On Time,Good
4772,DBMS,3,28.0,29.894343713915944,54.49385919038916,2.444774783526927,85.54563053593728,8,1.8190633646915058,On Time,Average
4773,DBMS,3,53.09052920906778,73.32551738356267,77.43033265401138,61.67796671914169,65.86902806309003,7,3.865551304494423,On Time,Good
4774,DBMS,3,55.563269671385676,77.06258769740668,68.61773276844733,72.73151328009733,84.4160764970363,4,4.768494007876727,On Time,Good
4775,DBMS,3,39.010704550803496,44.440835750317746,62.148009052483864,10.572941738503081,90.0416292313079,1,3.9038050252757914,On Time,Average
4776,DBMS,3,58.178691160291166,55.356411892779256,41.932728698351994,44.14222081654964,85.0959444036636,5,1.8083949733744098,On Time,Average
4777,DBMS,3,28.0,45.37005450705701,65.23643402542453,42.091663354001,83.9833787128258,5,2.846824204793052,On Time,Average
4778,DBMS,3,44.785391697901524,45.78936265557138,74.08459244852699,19.53568998733421,79.79001847922497,7,2.2777277423851148,On Time,Average
4779,DBMS,3,68.24465798845303,67.13789370117239,73.48144643786009,96.36374186641194,93.31981116156308,4,4.709434842541466,On Time,Good
4780,DBMS,3,49.3847112318755,28.0,49.374706167952624,19.00427226108217,80.48659816746449,5,3.3361387837574994,On Time,Average
4781,DBMS,3,59.797307421448586,79.45789691484075,76.58463376043635,67.34748258718352,81.92514473689982,6,3.7462166391057337,On Time,Good
4782,DBMS,3,65.66186994055485,59.802028588292565,78.4929001429361,69.91875987923652,100.0,5,5.0,On Time,Good
4783,DBMS,3,47.84692368300986,42.96232420044896,62.06496828656223,75.25373579376696,100.0,1,4.379796100034598,Late,Average
4784,DBMS,3,76.85202251024569,69.470462979926,77.46862130751666,94.24177072621093,91.69057477548513,2,2.800628535486982,On Time,Excellent
4785,DBMS,3,62.22741487465639,80.00182438106236,67.26234707189276,57.44711383242402,84.97977103811053,1,4.440823825791102,On Time,Good
4786,DBMS,3,42.17516526057889,69.86460166132996,72.10491505376413,53.912177973125054,87.99597168033908,2,3.4148590775701626,On Time,Good
4787,DBMS,3,70.38625344126835,73.48934008455518,82.35323475965745,25.963226607230087,92.85478221807887,2,4.465217008322905,On Time,Good
4788,DBMS,3,65.83574642945248,84.10676581586979,74.73475746183254,77.76048447050565,90.0046685697103,1,4.391122182287807,On Time,Excellent
4789,DBMS,3,46.07009936845145,64.92961974503623,59.26783920442645,38.355144028675866,88.43433297658308,2,2.5474519182531568,On Time,Good
4790,DBMS,3,55.86145284168887,38.142572472932144,64.845436822512,66.97357005856335,90.0994102611496,2,2.99939383753801,On Time,Average
4791,DBMS,3,39.566576837113715,50.49726671369303,80.48018741324178,85.30410599383546,84.46321166102426,3,3.5025853731399756,On Time,Good
4792,DBMS,3,51.24524617790433,49.0045376117326,69.55368210743414,10.055186865361513,67.82610683602235,11,2.2476874861549576,On Time,Average
4793,DBMS,3,78.63743396369169,78.25995848326457,71.69560154096517,76.63783238389172,100.0,2,3.7321187258084647,Late,Excellent
4794,DBMS,3,36.88187326361161,58.0236582551258,62.398308467947935,31.198933259716515,75.3883886345404,5,3.211829194597467,On Time,Average
4795,DBMS,3,64.4608199198929,88.0,68.7334477898403,88.86157295697149,87.8253399641728,4,3.8334312179696735,On Time,Good
4796,DBMS,3,51.25507751666379,53.65006708379289,70.1815679937225,41.96404165567147,78.15599713831361,2,3.5961402695978024,On Time,Good
4797,DBMS,3,31.286549564011935,28.0,67.85282845278576,52.25057567892679,83.50950451009568,3,2.367783961308553,Late,Average
4798,DBMS,3,60.7959227194696,28.0,66.26849883752902,33.76411303839315,97.19613162819856,2,3.3954343792341626,On Time,Average
4799,DBMS,3,53.43607296726833,71.18840368541017,73.6093534024508,71.87551071871569,87.44346098436765,5,3.5914662460919864,Late,Good
4800,DBMS,3,48.58414062928913,60.39307198393792,62.36330883043105,68.0283617182757,78.1658702646331,3,5.0,On Time,Good
4801,DBMS,3,37.33592248097155,39.348825681699026,65.0673246973172,17.0689279744301,90.31995341127158,4,3.1399415179913075,On Time,Average
4802,DBMS,3,34.766305025947204,39.831785449850734,64.88238252527735,1.652840523387273,88.45073033106895,3,2.290902455747046,On Time,Average
4803,DBMS,3,39.831020755384394,61.230520089379894,82.16179542127948,49.286018723995625,83.27516973421716,2,3.4255076149353867,On Time,Good
4804,DBMS,3,28.0,28.0,34.226918775531814,48.96569313432501,82.55584807725789,11,2.14876717446835,On Time,Fail
4805,DBMS,3,68.58984453531181,42.349138144056255,71.45701182238257,96.82046534260012,90.22232157672417,4,4.718714356263529,On Time,Good
4806,DBMS,3,73.60118634207996,75.25659579132983,81.40700478523294,83.30423087802819,100.0,5,4.138016092787014,On Time,Excellent
4807,DBMS,3,39.32604069482504,46.68497917583223,40.674478574321434,2.059867676185829,75.13862867249796,6,2.598290735692138,On Time,Average
4808,DBMS,3,78.65015792065856,60.88918361327094,77.72955012691727,39.49070319863478,99.0011731319718,3,3.754575839372429,On Time,Good
4809,DBMS,3,51.72451843838918,53.399440911450036,81.75458014885331,30.843774041920486,88.15691550484067,2,2.3604508629581784,On Time,Good
4810,DBMS,3,45.836777163810524,61.73904466255707,68.44791354975091,36.02103189847822,91.33467511913234,4,3.9640600200181733,On Time,Good
4811,DBMS,3,71.12584419499146,68.27096870374487,75.22091301887139,58.25521075412118,83.09140186770257,1,3.447123104212813,On Time,Good
4812,DBMS,3,40.88303156655689,28.0,51.5135579700309,9.542292839389749,77.81824094816936,5,2.3681762181956003,On Time,Average
4813,DBMS,3,51.166298596612876,47.38771008499637,81.26160371405503,35.278836454496506,90.24296959882923,5,4.09250772131513,On Time,Good
4814,DBMS,3,54.31249249596823,58.49478058565906,67.44307871488212,20.914768705003695,87.67397831042685,4,3.3881917350685606,On Time,Good
4815,DBMS,3,29.551164703999117,31.159865470112702,35.78816566358532,33.40156188087117,81.46591636152692,4,3.5566254555776924,On Time,Fail
4816,DBMS,3,77.4273009363532,72.57234477645622,76.59786084152016,81.43043427991438,100.0,5,2.316153511767406,On Time,Excellent
4817,DBMS,3,53.005232670483494,60.76984046845462,66.88879759773623,84.5475224021033,82.54694975360137,2,4.1943352207595375,On Time,Good
4818,DBMS,3,67.86677988082357,88.0,65.3200252555253,48.359595016949854,88.82618903330594,2,4.1201541102277925,On Time,Good
4819,DBMS,3,55.62930562725234,80.03670776748757,68.9639564749649,64.4945110269782,81.13789233382842,4,3.494537826316547,On Time,Good
4820,DBMS,3,66.41306905973859,64.02600066144656,70.63566130732272,55.018929347622645,84.75381729594844,2,4.837097218958736,On Time,Good
4821,DBMS,3,43.2478482779534,37.079465042063774,65.68515465264551,15.6743222426342,88.72043389972083,4,2.6015866882376018,Late,Average
4822,DBMS,3,59.32469211308492,43.823589222409716,65.16770992896645,58.303955947923,61.88310516695479,6,3.361071029781137,On Time,Good
4823,DBMS,3,66.9811872501599,75.27364134722124,79.33376543754147,25.29658588932654,72.39417174740046,5,4.519674263853902,On Time,Good
4824,DBMS,3,47.58788846856379,56.898710333895934,56.32205807461895,51.669842814709725,86.01175053171951,4,3.1767276528426227,On Time,Average
4825,DBMS,3,67.33472199199747,65.07948662438096,71.85705845084155,57.543114590730106,89.49724975582443,7,2.453704480055153,On Time,Good
4826,DBMS,3,47.41317391838402,49.924646236211345,63.04002259366669,5.60543778829338,71.45697364924473,7,2.966640571529204,On Time,Average
4827,DBMS,3,32.114192746992025,48.67116347244467,56.66522686334481,5.469736138689168,73.78099532122812,4,2.762845178541588,On Time,Average
4828,DBMS,3,28.0,52.61636089868841,50.736219276189686,79.89638513145064,78.64058742796261,5,4.120771192465821,On Time,Average
4829,DBMS,3,52.159918453306894,46.506736123897646,64.90861163848015,21.292122482572516,92.23341611577115,3,3.929784273697634,Late,Average
4830,DBMS,3,28.0,52.12065099718022,48.17533908578333,15.646498869296025,80.38223745907172,9,2.8408652464496034,On Time,Average
4831,DBMS,3,63.01831966121823,67.84343190475688,54.87703701056779,56.03938266194578,85.59860742655813,4,3.5646852243492133,On Time,Good
4832,DBMS,3,54.72452877875331,56.92229237123102,58.00393991958434,25.25596988951629,76.36731248368638,8,1.9428362532919734,On Time,Average
4833,DBMS,3,31.44154793236938,42.10569125554462,64.01812351435207,28.28869112850907,84.49275473753055,2,2.936485127309583,On Time,Average
4834,DBMS,3,63.827750489822535,53.72265661238896,58.92064193458632,70.53468771989519,76.33159036055348,1,3.5709311718195726,On Time,Good
4835,DBMS,3,32.4508425723424,75.74521966705893,46.63172656711998,51.50415573672096,80.68611286304578,9,3.494425194622382,On Time,Average
4836,DBMS,3,52.05233319170209,41.85025439698429,57.9064248093652,19.129355239943063,79.51260139193273,5,3.4853148695843776,On Time,Average
4837,DBMS,3,56.53432829300472,55.86197689226012,68.25802298242708,19.7290957069641,77.6649161125475,5,2.8636985594030726,Late,Good
4838,DBMS,3,67.35307521426068,48.795393896576634,62.905300494129705,62.02417723790863,90.0120037155936,1,4.979982560688629,On Time,Good
4839,DBMS,3,54.02026242052835,58.212439249081065,53.37346618112202,44.68888141985203,78.6115439751837,5,3.6301398726241323,On Time,Average
4840,DBMS,3,46.76855722784295,38.78610342440458,45.61914962593157,8.732352819840749,88.66569276820967,3,2.8854060519406577,On Time,Average
4841,DBMS,3,64.19207707897775,87.9476991485314,67.57557829904978,91.16449507381455,100.0,0,3.2734115322710284,On Time,Good
4842,DBMS,3,32.609604577602305,44.12966698374892,62.64998581531031,46.67184808232097,100.0,7,3.172564467083823,On Time,Average
4843,DBMS,3,50.89995605092224,59.01054673811663,64.88318026753441,62.7724956656352,100.0,5,4.238028687822595,On Time,Good
4844,DBMS,3,74.8033242529021,62.715427683191464,67.48635336531953,67.64809423934824,88.48477619616612,3,4.158786444333419,On Time,Good
4845,DBMS,3,42.334335219086576,48.46573347389841,67.35112153040885,38.06791267184906,87.91964586737593,5,4.475070690201995,On Time,Average
4846,DBMS,3,62.79947302484024,59.48086811217997,74.09262494539634,20.025648674049034,96.07724750332707,1,3.3495556493633036,On Time,Good
4847,DBMS,3,38.10205649656653,38.19342795135303,58.011561327188446,7.3124117123169965,83.62322771650838,1,2.726008353867678,On Time,Average
4848,DBMS,3,71.86923165817566,81.84346934177964,82.17307574675621,81.6838414620764,77.67725962966998,3,5.0,On Time,Excellent
4849,DBMS,3,62.284274547526124,49.481431765950845,62.52630088345129,39.52038206841782,84.31527277186927,3,2.7926888096713838,On Time,Good
4850,DBMS,3,62.18136120562423,84.61066614299233,71.57552122329751,89.56658683582154,83.73402398378468,3,3.9264790359868007,On Time,Good
4851,DBMS,3,54.4196622715052,54.71925720524631,63.41159008657481,42.96611992088482,71.81140944034614,4,3.5094899952227796,On Time,Good
4852,DBMS,3,65.93539652539394,33.88424476511243,52.27499046162972,77.8960747052296,89.62290343660283,2,2.3678513670699592,Late,Average
4853,DBMS,3,64.60192443714341,62.501265783961706,72.16942835602107,98.14831179141957,80.17034075337622,3,3.1465762433347697,On Time,Good
4854,DBMS,3,73.30258140838022,69.19475221390488,68.72686557716318,56.300693660994284,89.12886427846608,1,3.640560440553109,On Time,Good
4855,DBMS,3,64.58208429330432,55.538075823871445,61.59863873417598,32.77474278656439,91.98123213876262,3,3.8339422809555237,On Time,Good
4856,DBMS,3,57.847743486333755,80.26452623280096,73.19711194840639,98.47793286140949,86.72582982975811,2,3.702925378755592,On Time,Good
4857,DBMS,3,45.379312196488684,39.877482308227904,63.66908663019901,2.4938308149796056,70.42631227847258,5,2.6604639154887124,On Time,Average
4858,DBMS,3,70.87416095662871,64.22144809279018,64.25367938998853,51.048917372863954,83.16861738291058,4,3.1835265311779457,On Time,Good
4859,DBMS,3,67.3156511845217,70.5036342644324,74.81912717594554,94.34712752728086,87.78403778868677,3,4.166826007482144,On Time,Good
4860,DBMS,3,58.55481498723904,88.0,64.6080600445461,66.9447621394058,72.87845218428046,3,2.933107660420662,On Time,Good
4861,DBMS,3,40.63285955373915,73.00480862387914,81.39659648253905,72.78416975591011,84.26497652819758,1,3.448632036452224,On Time,Good
4862,DBMS,3,28.0,51.81074545007571,72.11350995145236,6.707171161886867,75.43024157286769,8,2.421086258396876,On Time,Average
4863,DBMS,3,69.5539223741082,51.89543952179551,68.93252864740478,49.31965485608052,82.05731625066416,1,3.3984317317524093,On Time,Good
4864,DBMS,3,58.27349737355155,82.58295221550215,72.53448605317499,69.30850582254196,87.60110027290412,2,3.595661169774595,On Time,Good
4865,DBMS,3,53.55404521972864,38.50564618466147,54.94114221949789,2.2576186615058464,77.66704236192015,3,2.25882607868577,On Time,Average
4866,DBMS,3,47.23418392117893,72.5053241855416,70.86955738397715,35.585100946249895,100.0,4,3.8461587690668133,On Time,Good
4867,DBMS,3,38.50765811220478,49.42153853556818,55.74862836518004,2.8827800350350588,85.90425538131963,4,3.4008572871040763,On Time,Average
4868,DBMS,3,60.684827742913654,68.00769931884471,64.54024799332356,58.92930869302969,79.38262803142096,4,3.52791669440576,On Time,Good
4869,DBMS,3,57.96903546404351,55.48853655063225,53.546798530350586,56.81879759494235,81.03291952479671,3,3.845746359290769,On Time,Good
4870,DBMS,3,82.13615988837972,86.89342764016399,84.04001371356088,60.48341865445066,92.71514191358588,1,4.038906249741523,On Time,Excellent
4871,DBMS,3,45.09424101887301,50.80887323884693,56.02224786543596,3.5941333901828,77.1339720597397,2,2.1634921757785035,On Time,Average
4872,DBMS,3,38.091848136905575,51.925698096294006,65.0944370237109,53.55694043063769,83.36265437821709,5,3.0118944906323537,Late,Average
4873,DBMS,3,29.126955110988945,62.65265498309778,50.92794695764794,65.80990282333798,86.77853050523791,4,4.316659364703653,On Time,Average
4874,DBMS,3,59.41907318851347,52.72738512438984,68.63314496268518,91.91076945852758,85.02505504457261,2,4.953175651271658,Late,Good
4875,DBMS,3,55.24260550536766,84.23208448206923,63.39116421180622,54.134337604627035,78.65338557379715,0,3.113767913684623,On Time,Good
4876,DBMS,3,36.715405089048744,48.67769807330576,50.77003368600757,0.9088484506885643,71.30632049014704,7,1.7530742856159707,Late,Average
4877,DBMS,3,68.67471926852343,56.988212968309085,60.431203389580205,23.621164878761864,72.65326849964819,6,3.6006403943237033,On Time,Good
4878,DBMS,3,28.0,41.10067146372848,35.27766048488515,31.16818420937954,75.99252838183901,4,2.221871563461687,Late,Average
4879,DBMS,3,50.68125859270671,51.29069260594986,57.135912281880024,30.168835760169756,84.57565872936537,6,4.174096809406446,On Time,Average
4880,DBMS,3,87.51384509222818,69.84545882359744,61.53549518029375,95.94682141491595,94.92307169873654,4,4.577985292806126,On Time,Good
4881,DBMS,3,57.51546375043383,58.415844146107204,71.08774964435672,83.33684243248443,78.07148317761654,5,3.19209213982743,On Time,Good
4882,DBMS,3,45.457367861734184,56.53302395583218,67.48586647900794,52.55244488630078,85.5852589735144,4,3.658105351498837,On Time,Good
4883,DBMS,3,41.87101618758769,57.17267751697307,50.92694079410514,67.76323512677163,100.0,1,4.407797463606192,On Time,Average
4884,DBMS,3,42.164616963903015,50.28856420714576,70.48269807361929,35.7104877880444,84.3845262886269,6,2.7492058131858563,Late,Average
4885,DBMS,3,53.88063648090151,72.5035709804839,74.90703793637708,96.2889803304002,79.84376065670452,1,4.234362937274749,On Time,Good
4886,DBMS,3,67.67431211240029,77.0028661548208,74.70272420243968,98.41826993175631,90.40398027563347,2,4.29270308093656,On Time,Good
4887,DBMS,3,58.12729266813331,50.77854933347797,59.85380858305936,6.11820066741248,77.63631267049938,6,2.0543481335959393,On Time,Average
4888,DBMS,3,54.244010328331655,71.00342696715009,70.64871044023307,88.16552291197169,88.72378593675441,3,3.70346713192479,On Time,Good
4889,DBMS,3,31.70572213772489,59.02891908704293,55.75477362437469,3.1362835903527695,72.60633753731798,3,2.9751208626138737,On Time,Average
4890,DBMS,3,54.38796315406827,73.31710151130002,62.78338145183565,61.854661508139785,81.05586940965377,4,2.5769648890207333,Late,Good
4891,DBMS,3,67.25757425232773,67.9863240667588,72.1190948621732,71.83967640627833,90.86768873883717,4,4.1892653256744365,On Time,Good
4892,DBMS,3,71.20950688138275,50.071583955249736,61.078591664206634,65.44785200122827,90.32376279495158,3,4.283780160795096,Late,Good
4893,DBMS,3,56.59873375759858,41.9758719335459,69.65605332188744,55.525849919531666,99.50794184987917,2,1.7741290200908457,Late,Good
4894,DBMS,3,68.43501764512118,79.84535003481025,70.811992891088,97.28291336395459,98.7803663451222,0,3.776710366956645,On Time,Good
4895,DBMS,3,54.848894422691565,62.722911096410826,61.92554108809012,45.863932040086794,86.62282999576979,2,3.792584564726737,On Time,Good
4896,DBMS,3,65.1279080151787,65.48275085525168,78.26843582431434,44.29336125827944,85.00242397562823,2,3.9683114795009278,On Time,Good
4897,DBMS,3,32.34429111242377,55.20849559738251,73.15100682845323,66.13069374073591,90.57463600345385,4,3.5128253843326536,On Time,Average
4898,DBMS,3,79.19879534050112,57.37872482821702,75.83934326890937,70.6291310195171,80.9903021605937,6,3.7978760317391096,On Time,Good
4899,DBMS,3,47.3188027842088,59.74761537982575,54.90794450033983,50.806300268482396,84.96879317733053,3,3.985680501520353,On Time,Average
4900,DBMS,3,52.72747648301893,59.89443536778206,64.90075354280984,59.49901914466565,95.32865837645615,2,3.985857865621471,On Time,Good
4901,DBMS,3,34.0945199154867,53.57067318523623,49.62762006220869,0.6693540479154484,67.58619102291355,4,3.290916641254677,On Time,Average
4902,DBMS,3,56.938517619293314,70.10019483918882,59.01619357630288,15.28578568719963,84.2819453536871,2,3.5014108584979446,On Time,Good
4903,DBMS,3,49.135415522654704,29.848308243914477,57.98113546634798,32.878241414772454,76.3559841903765,3,3.6660634262068683,On Time,Average
4904,DBMS,3,54.20734076139817,60.214021610137266,61.392799117856086,70.95347227738958,84.44700719672956,5,3.425165999143678,On Time,Good
4905,DBMS,3,54.17683408584951,70.41561395958021,64.51823081911984,88.36683000525308,80.70456321950081,3,3.356326339206129,On Time,Good
4906,DBMS,3,69.06697547588263,62.36661608810817,47.49102392161822,51.758911405585714,82.92974145184124,0,3.669197102737981,On Time,Good
4907,DBMS,3,38.65239877196084,47.070057332908405,64.27000206663823,26.761844396762918,84.7059422350476,4,3.7178848791234165,On Time,Average
4908,DBMS,3,49.85752791329614,66.22637230135426,66.34576710286066,63.07679758875039,91.11588491487522,3,3.1566720177552723,On Time,Good
4909,DBMS,3,36.00282533261324,59.51997284785562,75.95919000263062,83.78528633194522,91.26883104390645,3,4.4573189970123,On Time,Good
4910,DBMS,3,46.68129097043902,47.093081964779245,60.982143772046804,27.125278726837927,86.9074439108113,4,3.154727031627298,On Time,Average
4911,DBMS,3,60.19749364032797,71.7135586308368,46.8826921069073,64.71411271203016,72.78389923353167,6,3.7371569249500474,On Time,Good
4912,DBMS,3,42.67664364104691,55.26653349378604,51.17993242982745,35.66403149740353,86.3682755693773,6,3.287434379795115,On Time,Average
4913,DBMS,3,70.53969448011671,52.57581935403979,52.345691977717394,61.687275613165696,84.14881313812461,4,3.1480131772242568,On Time,Good
4914,DBMS,3,39.05609843831276,62.4231449408818,62.31977577760802,23.674487161421403,89.46565885136746,3,2.7861108782667925,On Time,Average
4915,DBMS,3,41.51611768074494,64.47163628464423,79.72548456707337,68.36314405882948,74.92208999296672,4,3.3044845453963445,On Time,Good
4916,DBMS,3,58.088973263890615,53.004713025535416,65.5951599214738,28.96585929710304,74.36726517784781,2,3.801145102446888,On Time,Good
4917,DBMS,3,49.577460764109695,64.95995783854204,66.25782537311018,61.79632374959593,78.52403713305219,3,4.198892344214161,On Time,Good
4918,DBMS,3,42.280988438066665,52.29773903974742,56.73095670530254,40.59561044426484,100.0,3,2.622388377300874,On Time,Average
4919,DBMS,3,58.891492680084305,63.89978273169741,71.05363851556194,61.20250586847168,90.4452995395298,2,2.7944384554360897,On Time,Good
4920,DBMS,3,71.02401959050802,64.23246541912602,71.01724226434307,98.32804110668755,85.85976575810103,2,4.428477127115007,On Time,Good
4921,DBMS,3,73.1953651569603,76.79365605577847,73.49556862104299,86.82653957182868,86.52327970035692,0,3.951125565825368,On Time,Excellent
4922,DBMS,3,48.94658736298554,57.42949292525092,69.73387390893433,28.700495216033218,75.89179249259901,5,2.469058304716148,On Time,Good
4923,DBMS,3,28.0,33.939684800958005,54.28233162720761,54.48507858984257,73.94341703704829,4,4.0756655448847265,On Time,Average
4924,DBMS,3,45.13480547286797,52.37632778838412,65.69178950243362,49.81696067615749,83.63938477356139,4,3.4921464597136165,On Time,Average
